0.189006,-1.572787,8288;0.594445,1.500260,8288;0.361634,0.802230,8288;0.758568,0.649024,8288;-0.192054,0.257741,8288;0.739037,0.839594,8288;-1.039597,0.249649,8288;-1.907553,-2.685339,8288;
0.186737,-1.573221,8289;0.594445,1.500260,8289;0.360025,0.800573,8289;0.760776,0.648346,8289;-0.192054,0.257741,8289;0.738806,0.839894,8289;-1.039597,0.249649,8289;-1.904348,-2.680717,8289;
0.184468,-1.573655,8290;0.594445,1.500260,8290;0.358416,0.798914,8290;0.762991,0.647690,8290;-0.192054,0.257741,8290;0.738410,0.840422,8290;-1.039597,0.249649,8290;-1.901190,-2.676062,8290;
0.182199,-1.574089,8291;0.594445,1.500260,8291;0.356808,0.797256,8291;0.765213,0.647057,8291;-0.192054,0.257741,8291;0.737836,0.841201,8291;-1.039597,0.249649,8291;-1.898078,-2.671377,8291;
0.179930,-1.574523,8292;0.594445,1.500260,8292;0.355201,0.795596,8292;0.767441,0.646445,8292;-0.192054,0.257741,8292;0.737077,0.842254,8292;-1.039597,0.249649,8292;-1.895012,-2.666660,8292;
0.177661,-1.574958,8293;0.594445,1.500260,8293;0.353594,0.793936,8293;0.769675,0.645856,8293;-0.192054,0.257741,8293;0.736125,0.843602,8293;-1.039597,0.249649,8293;-1.891994,-2.661914,8293;
0.175392,-1.575392,8294;0.594445,1.500260,8294;0.351988,0.792275,8294;0.771914,0.645290,8294;-0.192054,0.257741,8294;0.734970,0.845269,8294;-1.039597,0.249649,8294;-1.889024,-2.657137,8294;
0.173123,-1.575827,8295;0.594445,1.500260,8295;0.350383,0.790613,8295;0.774160,0.644745,8295;-0.192054,0.257741,8295;0.733672,0.847154,8295;-1.039597,0.249649,8295;-1.886101,-2.652331,8295;
0.170854,-1.576262,8296;0.594445,1.500260,8296;0.348779,0.788951,8296;0.776410,0.644223,8296;-0.192054,0.257741,8296;0.732347,0.849048,8296;-1.039597,0.249649,8296;-1.883226,-2.647496,8296;
0.168585,-1.576697,8297;0.594445,1.500260,8297;0.347175,0.787288,8297;0.778666,0.643724,8297;-0.192054,0.257741,8297;0.731004,0.850927,8297;-1.039597,0.249649,8297;-1.880399,-2.642633,8297;
0.166316,-1.577132,8298;0.594445,1.500260,8298;0.345572,0.785624,8298;0.780926,0.643248,8298;-0.192054,0.257741,8298;0.729642,0.852793,8298;-1.039597,0.249649,8298;-1.877621,-2.637742,8298;
0.164047,-1.577568,8299;0.594445,1.500260,8299;0.343970,0.783960,8299;0.783191,0.642793,8299;-0.192054,0.257741,8299;0.728262,0.854646,8299;-1.039597,0.249649,8299;-1.874892,-2.632824,8299;
0.161778,-1.578003,8300;0.594445,1.500260,8300;0.342369,0.782295,8300;0.785461,0.642362,8300;-0.192054,0.257741,8300;0.726863,0.856484,8300;-1.039783,0.247558,8300;-1.872212,-2.627878,8300;
0.159510,-1.578439,8301;0.594445,1.500260,8301;0.340768,0.780629,8301;0.787735,0.641953,8301;-0.192054,0.257741,8301;0.725446,0.858309,8301;-1.039987,0.245252,8301;-1.869581,-2.622906,8301;
0.157241,-1.578874,8302;0.594445,1.500260,8302;0.339168,0.778963,8302;0.790012,0.641568,8302;-0.192054,0.257741,8302;0.724010,0.860119,8302;-1.040189,0.242951,8302;-1.867000,-2.617908,8302;
0.154972,-1.579310,8303;0.594445,1.500260,8303;0.337568,0.777296,8303;0.792294,0.641204,8303;-0.192054,0.257741,8303;0.722557,0.861914,8303;-1.040391,0.240649,8303;-1.864469,-2.612885,8303;
0.152703,-1.579746,8304;0.594445,1.500260,8304;0.335969,0.775629,8304;0.794579,0.640864,8304;-0.192054,0.257741,8304;0.721085,0.863696,8304;-1.040592,0.238348,8304;-1.861988,-2.607837,8304;
0.150435,-1.580182,8305;0.594445,1.500260,8305;0.334371,0.773960,8305;0.796867,0.640547,8305;-0.192054,0.257741,8305;0.719596,0.865462,8305;-1.040792,0.236046,8305;-1.859557,-2.602764,8305;
0.148166,-1.580619,8306;0.594445,1.500260,8306;0.332774,0.772291,8306;0.799159,0.640252,8306;-0.192054,0.257741,8306;0.718090,0.867213,8306;-1.040991,0.233745,8306;-1.857177,-2.597667,8306;
0.145897,-1.581055,8307;0.594445,1.500260,8307;0.331177,0.770622,8307;0.801453,0.639981,8307;-0.192054,0.257741,8307;0.716566,0.868949,8307;-1.041189,0.231443,8307;-1.854848,-2.592547,8307;
0.143629,-1.581491,8308;0.594445,1.500260,8308;0.329581,0.768952,8308;0.803750,0.639732,8308;-0.192054,0.257741,8308;0.715024,0.870670,8308;-1.041387,0.229141,8308;-1.852571,-2.587404,8308;
0.141360,-1.581928,8309;0.594445,1.500260,8309;0.327985,0.767281,8309;0.806049,0.639506,8309;-0.192054,0.257741,8309;0.713466,0.872375,8309;-1.041584,0.226839,8309;-1.850344,-2.582238,8309;
0.139092,-1.582365,8310;0.594445,1.500260,8310;0.326391,0.765609,8310;0.808350,0.639304,8310;-0.192054,0.257741,8310;0.711890,0.874065,8310;-1.041780,0.224537,8310;-1.848169,-2.577051,8310;
0.136823,-1.582801,8311;0.594445,1.500260,8311;0.324796,0.763937,8311;0.810653,0.639124,8311;-0.192054,0.257741,8311;0.710298,0.875739,8311;-1.041976,0.222235,8311;-1.846046,-2.571842,8311;
0.134554,-1.583238,8312;0.594445,1.500260,8312;0.323203,0.762264,8312;0.812958,0.638968,8312;-0.192054,0.257741,8312;0.708689,0.877397,8312;-1.042171,0.219933,8312;-1.843975,-2.566612,8312;
0.132286,-1.583675,8313;0.594445,1.500260,8313;0.321610,0.760591,8313;0.815265,0.638834,8313;-0.192054,0.257741,8313;0.707063,0.879038,8313;-1.042365,0.217631,8313;-1.841956,-2.561362,8313;
0.130017,-1.584112,8314;0.594445,1.500260,8314;0.320018,0.758917,8314;0.817572,0.638724,8314;-0.192054,0.257741,8314;0.705421,0.880664,8314;-1.042558,0.215329,8314;-1.839989,-2.556092,8314;
0.127749,-1.584550,8315;0.594445,1.500260,8315;0.318426,0.757243,8315;0.819881,0.638636,8315;-0.192054,0.257741,8315;0.703763,0.882272,8315;-1.042751,0.213027,8315;-1.838075,-2.550803,8315;
0.125480,-1.584987,8316;0.594445,1.500260,8316;0.316835,0.755567,8316;0.822190,0.638572,8316;-0.192054,0.257741,8316;0.702090,0.883864,8316;-1.042943,0.210725,8316;-1.836214,-2.545495,8316;
0.123212,-1.585424,8317;0.594445,1.500260,8317;0.315245,0.753892,8317;0.824500,0.638531,8317;-0.192054,0.257741,8317;0.700400,0.885440,8317;-1.043134,0.208423,8317;-1.834406,-2.540168,8317;
0.120944,-1.585862,8318;0.594445,1.500260,8318;0.313656,0.752215,8318;0.826810,0.638513,8318;-0.192054,0.257741,8318;0.698694,0.886998,8318;-1.043325,0.206120,8318;-1.832651,-2.534824,8318;
0.118675,-1.586299,8319;0.594445,1.500260,8319;0.312067,0.750538,8319;0.829120,0.638518,8319;-0.192054,0.257741,8319;0.696973,0.888539,8319;-1.043515,0.203818,8319;-1.830949,-2.529463,8319;
0.116407,-1.586737,8320;0.594445,1.500260,8320;0.310478,0.748861,8320;0.831430,0.638546,8320;-0.192054,0.257741,8320;0.695237,0.890063,8320;-1.043704,0.201515,8320;-1.829301,-2.524085,8320;
0.114138,-1.587175,8321;0.594445,1.500260,8321;0.308891,0.747182,8321;0.833740,0.638597,8321;-0.192054,0.257741,8321;0.693485,0.891570,8321;-1.043893,0.199213,8321;-1.827706,-2.518690,8321;
0.111870,-1.587613,8322;0.594445,1.500260,8322;0.307304,0.745504,8322;0.836049,0.638671,8322;-0.192054,0.257741,8322;0.691719,0.893059,8322;-1.044081,0.196910,8322;-1.826166,-2.513281,8322;
0.109602,-1.588051,8323;0.594445,1.500260,8323;0.305717,0.743824,8323;0.838357,0.638769,8323;-0.192054,0.257741,8323;0.689938,0.894530,8323;-1.044268,0.194608,8323;-1.824679,-2.507856,8323;
0.107333,-1.588489,8324;0.594445,1.500260,8324;0.304131,0.742144,8324;0.840664,0.638889,8324;-0.192054,0.257741,8324;0.688142,0.895983,8324;-1.044455,0.192305,8324;-1.823246,-2.502416,8324;
0.105065,-1.588927,8325;0.594445,1.500260,8325;0.302546,0.740464,8325;0.842970,0.639033,8325;-0.192054,0.257741,8325;0.686332,0.897418,8325;-1.044641,0.190002,8325;-1.821868,-2.496963,8325;
0.102797,-1.589365,8326;0.594445,1.500260,8326;0.300962,0.738782,8326;0.845274,0.639199,8326;-0.192054,0.257741,8326;0.684507,0.898835,8326;-1.044826,0.187699,8326;-1.820544,-2.491496,8326;
0.100529,-1.589803,8327;0.594445,1.500260,8327;0.299378,0.737101,8327;0.847577,0.639389,8327;-0.192054,0.257741,8327;0.682668,0.900234,8327;-1.045011,0.185397,8327;-1.819274,-2.486016,8327;
0.098260,-1.590242,8328;0.594445,1.500260,8328;0.297794,0.735418,8328;0.849877,0.639602,8328;-0.192054,0.257741,8328;0.680816,0.901614,8328;-1.045196,0.183094,8328;-1.818059,-2.480524,8328;
0.095992,-1.590680,8329;0.594445,1.500260,8329;0.296212,0.733735,8329;0.852175,0.639837,8329;-0.192054,0.257741,8329;0.678949,0.902976,8329;-1.045380,0.180791,8329;-1.816899,-2.475020,8329;
0.093724,-1.591119,8330;0.594445,1.500260,8330;0.294630,0.732052,8330;0.854471,0.640096,8330;-0.192054,0.257741,8330;0.677070,0.904319,8330;-1.045563,0.178488,8330;-1.815794,-2.469504,8330;
0.091456,-1.591557,8331;0.594445,1.500260,8331;0.293049,0.730367,8331;0.856764,0.640377,8331;-0.192054,0.257741,8331;0.675177,0.905643,8331;-1.045745,0.176185,8331;-1.814744,-2.463978,8331;
0.089187,-1.591996,8332;0.594445,1.500260,8332;0.291468,0.728683,8332;0.859054,0.640682,8332;-0.192054,0.257741,8332;0.673270,0.906948,8332;-1.045927,0.173882,8332;-1.813749,-2.458442,8332;
0.086919,-1.592435,8333;0.594445,1.500260,8333;0.289888,0.726997,8333;0.861341,0.641009,8333;-0.192054,0.257741,8333;0.671351,0.908234,8333;-1.046109,0.171579,8333;-1.812809,-2.452896,8333;
0.084651,-1.592874,8334;0.594445,1.500260,8334;0.288308,0.725311,8334;0.863625,0.641359,8334;-0.193474,0.256194,8334;0.669419,0.909501,8334;-1.046290,0.169276,8334;-1.811924,-2.447341,8334;
0.082383,-1.593313,8335;0.594445,1.500260,8335;0.286729,0.723625,8335;0.865904,0.641732,8335;-0.195039,0.254489,8335;0.667475,0.910748,8335;-1.046470,0.166972,8335;-1.811095,-2.441778,8335;
0.080115,-1.593752,8336;0.594445,1.500260,8336;0.285151,0.721938,8336;0.868181,0.642128,8336;-0.196603,0.252788,8336;0.665518,0.911976,8336;-1.046650,0.164669,8336;-1.810321,-2.436206,8336;
0.077847,-1.594191,8337;0.594445,1.500260,8337;0.283574,0.720250,8337;0.870452,0.642547,8337;-0.198166,0.251087,8337;0.663549,0.913184,8337;-1.046830,0.162366,8337;-1.809603,-2.430627,8337;
0.075579,-1.594630,8338;0.594445,1.500260,8338;0.281997,0.718561,8338;0.872720,0.642988,8338;-0.199731,0.249387,8338;0.661567,0.914373,8338;-1.047008,0.160063,8338;-1.808941,-2.425041,8338;
0.073310,-1.595069,8339;0.594445,1.500260,8339;0.280421,0.716872,8339;0.874983,0.643452,8339;-0.201296,0.247688,8339;0.659575,0.915541,8339;-1.047187,0.157759,8339;-1.808334,-2.419449,8339;
0.071042,-1.595508,8340;0.594445,1.500260,8340;0.278845,0.715183,8340;0.877242,0.643938,8340;-0.202861,0.245989,8340;0.657570,0.916690,8340;-1.047364,0.155456,8340;-1.807782,-2.413851,8340;
0.068774,-1.595948,8341;0.594445,1.500260,8341;0.277270,0.713493,8341;0.879495,0.644447,8341;-0.204427,0.244290,8341;0.655554,0.917818,8341;-1.047542,0.153153,8341;-1.807287,-2.408248,8341;
0.066506,-1.596387,8342;0.594445,1.500260,8342;0.275696,0.711802,8342;0.881743,0.644979,8342;-0.205994,0.242593,8342;0.653527,0.918926,8342;-1.047719,0.150849,8342;-1.806848,-2.402640,8342;
0.064238,-1.596826,8343;0.594445,1.500260,8343;0.274122,0.710110,8343;0.883986,0.645533,8343;-0.207561,0.240895,8343;0.651489,0.920014,8343;-1.047895,0.148546,8343;-1.806464,-2.397029,8343;
0.061970,-1.597266,8344;0.594445,1.500260,8344;0.272549,0.708418,8344;0.886223,0.646109,8344;-0.209129,0.239198,8344;0.649440,0.921082,8344;-1.048071,0.146242,8344;-1.806136,-2.391413,8344;
0.059702,-1.597706,8345;0.594445,1.500260,8345;0.270977,0.706726,8345;0.888455,0.646708,8345;-0.210697,0.237502,8345;0.647381,0.922129,8345;-1.048246,0.143938,8345;-1.805864,-2.385795,8345;
0.057434,-1.598145,8346;0.594445,1.500260,8346;0.269406,0.705032,8346;0.890680,0.647329,8346;-0.212266,0.235806,8346;0.645311,0.923155,8346;-1.048421,0.141635,8346;-1.805649,-2.380174,8346;
0.055166,-1.598585,8347;0.594445,1.500260,8347;0.267835,0.703338,8347;0.892899,0.647972,8347;-0.213835,0.234110,8347;0.643231,0.924161,8347;-1.048595,0.139331,8347;-1.805489,-2.374551,8347;
0.052898,-1.599025,8348;0.594445,1.500260,8348;0.266264,0.701644,8348;0.895111,0.648638,8348;-0.215405,0.232415,8348;0.641142,0.925146,8348;-1.048769,0.137028,8348;-1.805385,-2.368927,8348;
0.050630,-1.599464,8349;0.594445,1.500260,8349;0.264695,0.699949,8349;0.897317,0.649325,8349;-0.216975,0.230721,8349;0.639042,0.926109,8349;-1.048943,0.134724,8349;-1.805337,-2.363302,8349;
0.048362,-1.599904,8350;0.594445,1.500260,8350;0.263126,0.698253,8350;0.899515,0.650035,8350;-0.218546,0.229027,8350;0.636933,0.927052,8350;-1.049116,0.132420,8350;-1.805346,-2.357677,8350;
0.046094,-1.600344,8351;0.594445,1.500260,8351;0.261558,0.696556,8351;0.901707,0.650766,8351;-0.220117,0.227333,8351;0.634814,0.927974,8351;-1.049288,0.130116,8351;-1.805410,-2.352053,8351;
0.043826,-1.600784,8352;0.594445,1.500260,8352;0.259991,0.694859,8352;0.903890,0.651520,8352;-0.221689,0.225640,8352;0.632687,0.928874,8352;-1.049460,0.127813,8352;-1.805530,-2.346429,8352;
0.041558,-1.601224,8353;0.594445,1.500260,8353;0.258424,0.693161,8353;0.906067,0.652295,8353;-0.223261,0.223947,8353;0.630550,0.929753,8353;-1.049632,0.125509,8353;-1.805707,-2.340807,8353;
0.039290,-1.601664,8354;0.594445,1.500260,8354;0.256858,0.691462,8354;0.908235,0.653092,8354;-0.224834,0.222255,8354;0.628405,0.930611,8354;-1.049803,0.123205,8354;-1.805939,-2.335187,8354;
0.037022,-1.602104,8355;0.594445,1.500260,8355;0.255293,0.689763,8355;0.910396,0.653910,8355;-0.226407,0.220563,8355;0.626252,0.931447,8355;-1.049974,0.120901,8355;-1.806228,-2.329569,8355;
0.034755,-1.602545,8356;0.594445,1.500260,8356;0.253729,0.688063,8356;0.912548,0.654750,8356;-0.227980,0.218872,8356;0.624090,0.932261,8356;-1.050145,0.118597,8356;-1.806572,-2.323955,8356;
0.032487,-1.602985,8357;0.594445,1.500260,8357;0.252165,0.686362,8357;0.914691,0.655612,8357;-0.229554,0.217181,8357;0.621920,0.933054,8357;-1.050315,0.116293,8357;-1.806972,-2.318344,8357;
0.030219,-1.603425,8358;0.594445,1.500260,8358;0.250602,0.684661,8358;0.916826,0.656495,8358;-0.231129,0.215490,8358;0.619742,0.933825,8358;-1.050484,0.113989,8358;-1.807428,-2.312738,8358;
0.027951,-1.603866,8359;0.594445,1.500260,8359;0.249041,0.682959,8359;0.918952,0.657399,8359;-0.232704,0.213800,8359;0.617557,0.934575,8359;-1.050653,0.111685,8359;-1.807940,-2.307136,8359;
0.025683,-1.604306,8360;0.594445,1.500260,8360;0.247479,0.681256,8360;0.921069,0.658325,8360;-0.234279,0.212110,8360;0.615364,0.935302,8360;-1.050822,0.109381,8360;-1.808508,-2.301540,8360;
0.023415,-1.604746,8361;0.594445,1.500260,8361;0.245919,0.679552,8361;0.923176,0.659271,8361;-0.235855,0.210421,8361;0.613164,0.936008,8361;-1.050991,0.107077,8361;-1.809131,-2.295949,8361;
0.021147,-1.605187,8362;0.594445,1.500260,8362;0.245763,0.679381,8362;0.925274,0.660239,8362;-0.237431,0.208732,8362;0.610958,0.936691,8362;-1.051159,0.104773,8362;-1.809810,-2.290366,8362;
0.018879,-1.605627,8363;0.594445,1.500260,8363;0.245763,0.679381,8363;0.927362,0.661227,8363;-0.239008,0.207043,8363;0.608744,0.937353,8363;-1.051326,0.102469,8363;-1.810545,-2.284789,8363;
0.016612,-1.606068,8364;0.594445,1.500260,8364;0.245763,0.679381,8364;0.929441,0.662235,8364;-0.240585,0.205355,8364;0.606524,0.937992,8364;-1.051493,0.100164,8364;-1.811335,-2.279220,8364;
0.014344,-1.606508,8365;0.594445,1.500260,8365;0.245763,0.679381,8365;0.931510,0.663263,8365;-0.242162,0.203667,8365;0.604298,0.938609,8365;-1.051660,0.097860,8365;-1.812181,-2.273658,8365;
0.012076,-1.606949,8366;0.594445,1.500260,8366;0.245763,0.679381,8366;0.933569,0.664310,8366;-0.243740,0.201979,8366;0.602065,0.939203,8366;-1.051827,0.095556,8366;-1.813082,-2.268106,8366;
0.009808,-1.607390,8367;0.594445,1.500260,8367;0.245763,0.679381,8367;0.935618,0.665376,8367;-0.245318,0.200292,8367;0.599827,0.939776,8367;-1.051993,0.093252,8367;-1.814038,-2.262563,8367;
0.007540,-1.607831,8368;0.594445,1.500260,8368;0.245763,0.679381,8368;0.937658,0.666461,8368;-0.246897,0.198605,8368;0.597583,0.940326,8368;-1.052158,0.090947,8368;-1.815049,-2.257030,8368;
0.005273,-1.608271,8369;0.594445,1.500260,8369;0.245763,0.679381,8369;0.939688,0.667564,8369;-0.248476,0.196919,8369;0.595334,0.940853,8369;-1.052324,0.088643,8369;-1.816116,-2.251507,8369;
0.003005,-1.608712,8370;0.594445,1.500260,8370;0.245763,0.679381,8370;0.941708,0.668684,8370;-0.250055,0.195233,8370;0.593080,0.941358,8370;-1.052489,0.086339,8370;-1.817237,-2.245995,8370;
0.000737,-1.609153,8371;0.594445,1.500260,8371;0.245763,0.679381,8371;0.943719,0.669822,8371;-0.251634,0.193547,8371;0.590820,0.941840,8371;-1.052653,0.084034,8371;-1.818414,-2.240494,8371;
-0.001531,-1.609594,8372;0.594445,1.500260,8372;0.245763,0.679381,8372;0.945720,0.670977,8372;-0.253215,0.191862,8372;0.588556,0.942300,8372;-1.052818,0.081730,8372;-1.819645,-2.235006,8372;
-0.003799,-1.610035,8373;0.594445,1.500260,8373;0.245763,0.679381,8373;0.947711,0.672149,8373;-0.254795,0.190176,8373;0.586288,0.942737,8373;-1.052982,0.079426,8373;-1.820930,-2.229529,8373;
-0.006066,-1.610476,8374;0.594445,1.500260,8374;0.245763,0.679381,8374;0.949692,0.673337,8374;-0.256376,0.188492,8374;0.584015,0.943152,8374;-1.053145,0.077121,8374;-1.822271,-2.224066,8374;
-0.008334,-1.610917,8375;0.594445,1.500260,8375;0.245763,0.679381,8375;0.951664,0.674540,8375;-0.257957,0.186807,8375;0.581738,0.943543,8375;-1.053308,0.074817,8375;-1.823665,-2.218617,8375;
-0.010602,-1.611358,8376;0.594445,1.500260,8376;0.245763,0.679381,8376;0.953626,0.675760,8376;-0.259538,0.185123,8376;0.579458,0.943912,8376;-1.053471,0.072512,8376;-1.825114,-2.213182,8376;
-0.012870,-1.611799,8377;0.594445,1.500260,8377;0.245763,0.679381,8377;0.955579,0.676995,8377;-0.261120,0.183439,8377;0.577174,0.944258,8377;-1.053634,0.070208,8377;-1.826617,-2.207761,8377;
-0.015137,-1.612240,8378;0.594445,1.500260,8378;0.245763,0.679381,8378;0.957522,0.678245,8378;-0.262702,0.181756,8378;0.574886,0.944581,8378;-1.053796,0.067903,8378;-1.828173,-2.202356,8378;
-0.017405,-1.612681,8379;0.594445,1.500260,8379;0.245763,0.679381,8379;0.959455,0.679509,8379;-0.264284,0.180073,8379;0.572595,0.944881,8379;-1.053958,0.065599,8379;-1.829784,-2.196967,8379;
-0.019673,-1.613122,8380;0.594445,1.500260,8380;0.245763,0.679381,8380;0.961379,0.680788,8380;-0.265867,0.178390,8380;0.570302,0.945159,8380;-1.054120,0.063294,8380;-1.831448,-2.191593,8380;
-0.021940,-1.613563,8381;0.594445,1.500260,8381;0.245763,0.679381,8381;0.963294,0.682081,8381;-0.267450,0.176707,8381;0.568006,0.945413,8381;-1.054281,0.060990,8381;-1.833166,-2.186237,8381;
-0.024208,-1.614005,8382;0.594445,1.500260,8382;0.245763,0.679381,8382;0.965199,0.683388,8382;-0.269033,0.175025,8382;0.565707,0.945645,8382;-1.054442,0.058685,8382;-1.834936,-2.180898,8382;
-0.026476,-1.614446,8383;0.594445,1.500260,8383;0.245763,0.679381,8383;0.967094,0.684708,8383;-0.270617,0.173343,8383;0.563406,0.945853,8383;-1.054602,0.056380,8383;-1.836760,-2.175577,8383;
-0.028744,-1.614887,8384;0.594445,1.500260,8384;0.245763,0.679381,8384;0.968981,0.686042,8384;-0.272201,0.171661,8384;0.561104,0.946038,8384;-1.054763,0.054076,8384;-1.838637,-2.170274,8384;
-0.031011,-1.615328,8385;0.594445,1.500260,8385;0.245763,0.679381,8385;0.970858,0.687388,8385;-0.273785,0.169979,8385;0.558799,0.946201,8385;-1.054923,0.051771,8385;-1.840567,-2.164991,8385;
-0.033279,-1.615770,8386;0.594445,1.500260,8386;0.245763,0.679381,8386;0.972726,0.688747,8386;-0.275370,0.168298,8386;0.556493,0.946340,8386;-1.055082,0.049466,8386;-1.842549,-2.159727,8386;
-0.035547,-1.616211,8387;0.594445,1.500260,8387;0.245763,0.679381,8387;0.974585,0.690119,8387;-0.276955,0.166617,8387;0.554186,0.946456,8387;-1.055242,0.047161,8387;-1.844583,-2.154482,8387;
-0.037814,-1.616653,8388;0.594445,1.500260,8388;0.245763,0.679381,8388;0.976435,0.691503,8388;-0.278540,0.164937,8388;0.551877,0.946550,8388;-1.055401,0.044857,8388;-1.846670,-2.149259,8388;
-0.040082,-1.617094,8389;0.594445,1.500260,8389;0.245763,0.679381,8389;0.978276,0.692898,8389;-0.280125,0.163256,8389;0.549568,0.946620,8389;-1.055560,0.042552,8389;-1.848808,-2.144056,8389;
-0.042350,-1.617536,8390;0.594445,1.500260,8390;0.245763,0.679381,8390;0.980109,0.694305,8390;-0.281711,0.161576,8390;0.547259,0.946667,8390;-1.055718,0.040247,8390;-1.850999,-2.138875,8390;
-0.044617,-1.617977,8391;0.594445,1.500260,8391;0.245763,0.679381,8391;0.981932,0.695724,8391;-0.283297,0.159896,8391;0.544948,0.946690,8391;-1.055876,0.037942,8391;-1.853240,-2.133716,8391;
-0.046885,-1.618419,8392;0.594445,1.500260,8392;0.245763,0.679381,8392;0.983746,0.697154,8392;-0.284883,0.158217,8392;0.542638,0.946691,8392;-1.056034,0.035638,8392;-1.855534,-2.128580,8392;
-0.049152,-1.618860,8393;0.594445,1.500260,8393;0.245763,0.679381,8393;0.985552,0.698595,8393;-0.286469,0.156537,8393;0.540328,0.946669,8393;-1.056192,0.033333,8393;-1.857878,-2.123467,8393;
-0.051420,-1.619302,8394;0.594445,1.500260,8394;0.245763,0.679381,8394;0.987350,0.700046,8394;-0.288056,0.154858,8394;0.538018,0.946624,8394;-1.056349,0.031028,8394;-1.860273,-2.118377,8394;
-0.053688,-1.619743,8395;0.594445,1.500260,8395;0.245763,0.679381,8395;0.989138,0.701508,8395;-0.289643,0.153179,8395;0.535709,0.946555,8395;-1.056506,0.028723,8395;-1.862718,-2.113311,8395;
-0.055955,-1.620185,8396;0.594445,1.500260,8396;0.245763,0.679381,8396;0.990919,0.702981,8396;-0.291230,0.151501,8396;0.533401,0.946463,8396;-1.056663,0.026418,8396;-1.865214,-2.108270,8396;
-0.058223,-1.620627,8397;0.594445,1.500260,8397;0.245763,0.679381,8397;0.992690,0.704463,8397;-0.292818,0.149822,8397;0.531093,0.946349,8397;-1.056820,0.024113,8397;-1.867760,-2.103255,8397;
-0.060491,-1.621068,8398;0.594445,1.500260,8398;0.245763,0.679381,8398;0.994454,0.705956,8398;-0.294406,0.148144,8398;0.528787,0.946211,8398;-1.056976,0.021808,8398;-1.870356,-2.098264,8398;
-0.062758,-1.621510,8399;0.594445,1.500260,8399;0.245763,0.679381,8399;0.996209,0.707458,8399;-0.295994,0.146466,8399;0.526483,0.946050,8399;-1.057132,0.019503,8399;-1.873001,-2.093300,8399;
-0.065026,-1.621952,8400;0.594445,1.500260,8400;0.245763,0.679381,8400;0.997957,0.708969,8400;-0.297582,0.144789,8400;0.524180,0.945866,8400;-1.057287,0.017198,8400;-1.875696,-2.088363,8400;
-0.067293,-1.622393,8401;0.594445,1.500260,8401;0.245763,0.679381,8401;0.999696,0.710490,8401;-0.299170,0.143111,8401;0.521879,0.945659,8401;-1.057443,0.014893,8401;-1.878439,-2.083452,8401;
-0.069561,-1.622835,8402;0.594445,1.500260,8402;0.245763,0.679381,8402;1.001427,0.712020,8402;-0.300759,0.141434,8402;0.519580,0.945430,8402;-1.057598,0.012588,8402;-1.881232,-2.078569,8402;
-0.071829,-1.623277,8403;0.594445,1.500260,8403;0.245763,0.679381,8403;1.003150,0.713558,8403;-0.302348,0.139757,8403;0.517284,0.945177,8403;-1.057753,0.010283,8403;-1.884073,-2.073715,8403;
-0.074096,-1.623719,8404;0.594445,1.500260,8404;0.245763,0.679381,8404;1.004865,0.715106,8404;-0.303937,0.138080,8404;0.514990,0.944901,8404;-1.057907,0.007978,8404;-1.886962,-2.068888,8404;
-0.076364,-1.624161,8405;0.594445,1.500260,8405;0.245763,0.679381,8405;1.006573,0.716662,8405;-0.305527,0.136403,8405;0.512699,0.944602,8405;-1.058062,0.005673,8405;-1.889899,-2.064091,8405;
-0.078631,-1.624602,8406;0.594445,1.500260,8406;0.245763,0.679381,8406;1.008273,0.718226,8406;-0.307116,0.134727,8406;0.510411,0.944281,8406;-1.058216,0.003368,8406;-1.892884,-2.059323,8406;
-0.080899,-1.625044,8407;0.594445,1.500260,8407;0.245763,0.679381,8407;1.009965,0.719799,8407;-0.308706,0.133051,8407;0.508127,0.943936,8407;-1.058370,0.001063,8407;-1.895916,-2.054586,8407;
-0.083167,-1.625486,8408;0.594445,1.500260,8408;0.244383,0.677799,8408;1.011650,0.721379,8408;-0.310296,0.131375,8408;0.505846,0.943569,8408;-1.058523,-0.001242,8408;-1.898995,-2.049878,8408;
-0.085434,-1.625928,8409;0.594445,1.500260,8409;0.242862,0.676054,8409;1.013328,0.722968,8409;-0.311886,0.129699,8409;0.503569,0.943179,8409;-1.058677,-0.003547,8409;-1.902121,-2.045202,8409;
-0.087702,-1.626370,8410;0.594445,1.500260,8410;0.241344,0.674312,8410;1.014998,0.724564,8410;-0.313477,0.128024,8410;0.501296,0.942766,8410;-1.058830,-0.005853,8410;-1.905294,-2.040557,8410;
-0.089969,-1.626812,8411;0.594445,1.500260,8411;0.239827,0.672570,8411;1.016661,0.726168,8411;-0.315068,0.126348,8411;0.499027,0.942331,8411;-1.058983,-0.008158,8411;-1.908512,-2.035944,8411;
-0.092237,-1.627254,8412;0.594445,1.500260,8412;0.238311,0.670827,8412;1.018316,0.727779,8412;-0.316658,0.124673,8412;0.496763,0.941872,8412;-1.059135,-0.010463,8412;-1.911777,-2.031363,8412;
-0.094504,-1.627696,8413;0.594445,1.500260,8413;0.236795,0.669083,8413;1.019965,0.729398,8413;-0.318249,0.122998,8413;0.494503,0.941392,8413;-1.059288,-0.012768,8413;-1.915086,-2.026815,8413;
